X,Y,OBS,RTO09,RTO11,RTO13,ALT,IV1101,XCOORD,YCOORD
317060.5,6276498.5,3066.00,3547.71134,4079.43816,4917.00,503.16170,0.69612,317060.500000,6276498.500000
317069.5,6276498.5,3067.00,3816.40104,4502.28424,5201.00,503.19590,0.70521,317069.500000,6276498.500000
317078.5,6276498.5,3068.00,3737.64150,4595.12658,5242.00,503.23410,0.71438,317078.500000,6276498.500000
317087.5,6276498.5,3069.00,3877.59310,4500.49457,5056.00,503.27510,0.72642,317087.500000,6276498.500000
317096.5,6276498.5,3070.00,3837.49166,4748.82799,5469.00,503.31790,0.73860,317096.500000,6276498.500000
317105.5,6276498.5,3071.00,3896.85153,4765.84263,5486.00,503.36230,0.74684,317105.500000,6276498.500000
317114.5,6276498.5,3072.00,3801.27658,4692.38204,5351.00,503.40820,0.74613,317114.500000,6276498.500000
317123.5,6276498.5,3073.00,3509.08220,4601.86638,5095.00,503.47995,0.74134,317123.500000,6276498.500000
317132.5,6276498.5,3074.00,3548.49152,4711.03604,5126.00,503.55540,0.73651,317132.500000,6276498.500000
317141.5,6276498.5,3075.00,3604.56480,4484.92602,5312.00,503.60680,0.72854,317141.500000,6276498.500000
317150.5,6276498.5,3076.00,3598.64605,4432.07463,5343.00,503.65770,0.71125,317150.500000,6276498.500000
317159.5,6276498.5,3077.00,3641.88971,4347.12078,5468.00,503.70570,0.69319,317159.500000,6276498.500000
317168.5,6276498.5,3078.00,3437.08565,4421.49110,4896.00,503.74620,0.67986,317168.500000,6276498.500000
317177.5,6276498.5,3079.00,3265.88923,4175.66463,5100.00,503.78390,0.66905,317177.500000,6276498.500000
317186.5,6276498.5,3080.00,3615.33487,4186.40204,4840.00,503.82060,0.65865,317186.500000,6276498.500000
317195.5,6276498.5,3081.00,3567.04845,4358.05058,4538.00,503.85630,0.64862,317195.500000,6276498.500000
317204.5,6276498.5,3082.00,3240.23004,4211.47858,4343.00,503.89090,0.64272,317204.500000,6276498.500000
317213.5,6276498.5,3083.00,3559.04056,4002.87324,4450.00,503.92690,0.63939,317213.500000,6276498.500000
317222.5,6276498.5,3084.00,3486.29046,3763.12455,5385.00,503.98600,0.63610,317222.500000,6276498.500000
317231.5,6276498.5,3085.00,3345.73180,3566.53757,4842.00,504.04480,0.63231,317231.500000,6276498.500000
317240.5,6276498.5,3086.00,3176.51125,3746.17794,4330.00,504.09940,0.62748,317240.500000,6276498.500000
317249.5,6276498.5,3087.00,2921.73076,4072.92165,4790.00,504.17535,0.62259,317249.500000,6276498.500000
317258.5,6276498.5,3088.00,3373.82143,3934.88439,5038.00,504.25790,0.61847,317258.500000,6276498.500000
317267.5,6276498.5,3089.00,3553.72537,3775.71380,4692.00,504.33180,0.61734,317267.500000,6276498.500000
317276.5,6276498.5,3090.00,2938.75769,3928.29853,4899.00,504.41660,0.61709,317276.500000,6276498.500000
317285.5,6276498.5,3091.00,2680.80314,3714.74748,4901.00,504.50820,0.61643,317285.500000,6276498.500000
317294.5,6276498.5,3092.00,3235.71921,3863.89354,4692.00,504.60560,0.61384,317294.500000,6276498.500000
317303.5,6276498.5,3093.00,3153.89185,3678.22523,4738.00,504.70870,0.61050,317303.500000,6276498.500000
317312.5,6276498.5,3094.00,3104.72860,3532.76404,5100.00,504.81670,0.60717,317312.500000,6276498.500000
317321.5,6276498.5,3095.00,3118.38893,3810.01835,4997.00,504.92930,0.60447,317321.500000,6276498.500000
317330.5,6276498.5,3096.00,3326.90076,3756.21381,4367.00,505.04720,0.60275,317330.500000,6276498.500000
317339.5,6276498.5,3097.00,3139.53005,3582.22111,4090.00,505.17210,0.60073,317339.500000,6276498.500000
317348.5,6276498.5,3098.00,3191.46163,3257.45659,2970.00,505.30550,0.59769,317348.500000,6276498.500000
317357.5,6276498.5,3099.00,3019.69795,3380.12974,2933.00,505.44840,0.59321,317357.500000,6276498.500000
317366.5,6276498.5,3100.00,3175.19365,3290.94126,3048.00,505.59920,0.58849,317366.500000,6276498.500000
317375.5,6276498.5,3101.00,2765.84232,3569.36098,3197.00,505.83790,0.58407,317375.500000,6276498.500000
317384.5,6276498.5,3102.00,2855.15615,3315.61238,3198.00,506.08490,0.58229,317384.500000,6276498.500000
317393.5,6276498.5,3103.00,2795.59584,3106.73751,3127.00,506.24930,0.58227,317393.500000,6276498.500000
317402.5,6276498.5,3104.00,2937.63673,3210.35841,2655.00,506.40360,0.58248,317402.500000,6276498.500000
317411.5,6276498.5,3105.00,2759.27958,3166.43726,2502.00,506.55570,0.58653,317411.500000,6276498.500000
317420.5,6276498.5,3106.00,3000.47192,3063.10828,2320.00,506.70860,0.59329,317420.500000,6276498.500000
317429.5,6276498.5,3107.00,3034.81510,3022.71528,2396.00,506.86180,0.60014,317429.500000,6276498.500000
317438.5,6276498.5,3108.00,2912.44910,3338.99320,2431.00,507.01190,0.60585,317438.500000,6276498.500000
317447.5,6276498.5,3109.00,2860.27215,3483.83056,2265.00,507.14800,0.60790,317447.500000,6276498.500000
317456.5,6276498.5,3110.00,2795.60141,2949.30582,1915.00,507.24800,0.60902,317456.500000,6276498.500000
317465.5,6276498.5,3111.00,2819.58718,2988.35960,1994.00,507.33370,0.60944,317465.500000,6276498.500000
317474.5,6276498.5,3112.00,2896.46372,3148.48930,2005.00,507.41450,0.60299,317474.500000,6276498.500000
317483.5,6276498.5,3113.00,2898.92134,3197.12123,1930.00,507.49080,0.59494,317483.500000,6276498.500000
317492.5,6276498.5,3114.00,2783.06677,2920.02513,1982.00,507.55880,0.58692,317492.500000,6276498.500000
317501.5,6276498.5,3115.00,2927.72212,3069.64971,2102.00,507.63110,0.57970,317501.500000,6276498.500000
317510.5,6276498.5,3116.00,2769.61024,3181.63995,1584.00,507.66760,0.57354,317510.500000,6276498.500000
317519.5,6276498.5,3117.00,2549.57750,2975.89099,1723.00,507.66970,0.56745,317519.500000,6276498.500000
317528.5,6276498.5,3118.00,2730.15994,2990.54004,1880.00,507.65690,0.56313,317528.500000,6276498.500000
317537.5,6276498.5,3119.00,2625.21997,3050.50861,1989.00,507.63060,0.56884,317537.500000,6276498.500000
317546.5,6276498.5,3120.00,2653.41531,2996.00034,1793.00,507.59190,0.57531,317546.500000,6276498.500000
317555.5,6276498.5,3121.00,2868.04854,2916.50077,1902.00,507.54030,0.58187,317555.500000,6276498.500000
317564.5,6276498.5,3122.00,2894.69211,3026.58040,1938.00,507.47450,0.58888,317564.500000,6276498.500000
317573.5,6276498.5,3123.00,3010.78059,2974.16958,2094.00,507.39260,0.59617,317573.500000,6276498.500000
317582.5,6276498.5,3124.00,3217.69960,2958.53322,2347.00,507.29430,0.60345,317582.500000,6276498.500000
317591.5,6276498.5,3125.00,2962.20218,3207.66024,2323.00,507.18120,0.60938,317591.500000,6276498.500000
317600.5,6276498.5,3126.00,2997.62916,3162.53894,2164.00,507.05620,0.61093,317600.500000,6276498.500000
317609.5,6276498.5,3127.00,3010.12706,2977.91493,2335.00,506.92330,0.61182,317609.500000,6276498.500000
317618.5,6276498.5,3128.00,3135.13843,2904.61306,2434.00,506.78660,0.61262,317618.500000,6276498.500000
317627.5,6276498.5,3129.00,2861.07189,3097.26885,2232.00,506.58565,0.61324,317627.500000,6276498.500000
317636.5,6276498.5,3130.00,3163.01995,3265.17580,2065.00,506.39370,0.61382,317636.500000,6276498.500000
317645.5,6276498.5,3131.00,3516.50451,3018.41413,2336.00,506.26870,0.61439,317645.500000,6276498.500000
317654.5,6276498.5,3132.00,3366.38100,2939.22379,2605.00,506.14460,0.61498,317654.500000,6276498.500000
317663.5,6276498.5,3133.00,3283.98769,3189.78991,2643.00,506.02100,0.61549,317663.500000,6276498.500000
317672.5,6276498.5,3134.00,3347.57357,3122.30202,2896.00,505.89870,0.61590,317672.500000,6276498.500000
317681.5,6276498.5,3135.00,3372.59585,3087.13333,3049.00,505.78400,0.61638,317681.500000,6276498.500000
317690.5,6276498.5,3136.00,3357.62243,3231.87693,2882.00,505.67110,0.61694,317690.500000,6276498.500000
317699.5,6276498.5,3137.00,3284.14292,3185.78701,3234.00,505.55930,0.61751,317699.500000,6276498.500000
317708.5,6276498.5,3138.00,3406.92898,2970.16782,3297.00,505.44890,0.61851,317708.500000,6276498.500000
317717.5,6276498.5,3139.00,3668.18173,3245.58612,3343.00,505.33970,0.62252,317717.500000,6276498.500000
317726.5,6276498.5,3140.00,3539.34752,3336.42063,3248.00,505.23300,0.62731,317726.500000,6276498.500000
317735.5,6276498.5,3141.00,3456.79266,3386.47530,3231.00,505.13090,0.63012,317735.500000,6276498.500000
317744.5,6276498.5,3142.00,3405.68652,3249.91301,3459.00,505.03780,0.62691,317744.500000,6276498.500000
317753.5,6276498.5,3143.00,3489.09799,3495.73596,3552.00,504.91030,0.62095,317753.500000,6276498.500000
317762.5,6276498.5,3144.00,3577.01284,3380.73851,3386.00,504.79520,0.61501,317762.500000,6276498.500000
317771.5,6276498.5,3145.00,3687.45346,3412.17272,3548.00,504.72870,0.61278,317771.500000,6276498.500000
317780.5,6276498.5,3146.00,3307.98089,3351.54590,3756.00,504.66450,0.61868,317780.500000,6276498.500000
317789.5,6276498.5,3147.00,2452.00206,3614.38813,4489.00,504.53610,0.62550,317789.500000,6276498.500000
317798.5,6276498.5,3148.00,3552.40024,3469.29750,4692.00,504.41050,0.63069,317798.500000,6276498.500000
317807.5,6276498.5,3149.00,3439.37355,3592.86359,3798.00,504.29320,0.63528,317807.500000,6276498.500000
317816.5,6276498.5,3150.00,3539.40291,3883.24108,3877.00,504.18090,0.63978,317816.500000,6276498.500000
317825.5,6276498.5,3151.00,4277.57874,3337.80905,2989.00,504.06730,0.64336,317825.500000,6276498.500000
317834.5,6276498.5,3152.00,3159.11778,4256.85456,3906.00,503.95880,0.63652,317834.500000,6276498.500000
317843.5,6276498.5,3153.00,3424.46621,4045.16934,4411.00,503.86540,0.61774,317843.500000,6276498.500000
317852.5,6276498.5,3154.00,3366.21336,4476.13433,4806.00,503.82760,0.59924,317852.500000,6276498.500000
316619.5,6276489.5,3155.00,2896.44455,3989.50981,3181.00,502.07220,0.52806,316619.500000,6276489.500000
316628.5,6276489.5,3156.00,3282.76084,3337.48984,2972.00,502.17740,0.53638,316628.500000,6276489.500000
316637.5,6276489.5,3157.00,3325.34054,3094.79895,2589.00,502.24300,0.55084,316637.500000,6276489.500000
316646.5,6276489.5,3158.00,2058.97761,3363.08723,2663.00,502.31120,0.57137,316646.500000,6276489.500000
316655.5,6276489.5,3159.00,3467.62831,3753.58407,2933.00,502.37690,0.59101,316655.500000,6276489.500000
316664.5,6276489.5,3160.00,3317.92626,3682.10619,3481.00,502.41020,0.58396,316664.500000,6276489.500000
316673.5,6276489.5,3161.00,3277.45686,3709.70598,3154.00,502.44020,0.57193,316673.500000,6276489.500000
316682.5,6276489.5,3162.00,3430.76489,3798.88896,2714.00,502.47160,0.56117,316682.500000,6276489.500000
316691.5,6276489.5,3163.00,3041.88573,3647.27795,3024.00,502.50450,0.55420,316691.500000,6276489.500000
316700.5,6276489.5,3164.00,3138.78656,3552.98468,2854.00,502.53740,0.55457,316700.500000,6276489.500000
316709.5,6276489.5,3165.00,3366.51398,3761.64474,2843.00,502.57010,0.55645,316709.500000,6276489.500000
316718.5,6276489.5,3166.00,3190.15551,3606.30309,3211.00,502.60210,0.55858,316718.500000,6276489.500000
316727.5,6276489.5,3167.00,3132.71279,3586.75317,3160.00,502.63490,0.56036,316727.500000,6276489.500000
316736.5,6276489.5,3168.00,3119.38193,3531.20809,3090.00,502.67300,0.56245,316736.500000,6276489.500000
316745.5,6276489.5,3169.00,3091.58651,3771.91702,3452.00,502.74815,0.56447,316745.500000,6276489.500000
316754.5,6276489.5,3170.00,3242.06578,3807.67245,3681.00,502.82280,0.56172,316754.500000,6276489.500000
316763.5,6276489.5,3171.00,3061.92597,3569.49324,3349.00,502.86400,0.55680,316763.500000,6276489.500000
316772.5,6276489.5,3172.00,2985.00121,3163.72884,3101.00,502.89750,0.55008,316772.500000,6276489.500000
316781.5,6276489.5,3173.00,2960.59223,3555.34676,2765.00,502.92520,0.55584,316781.500000,6276489.500000
316790.5,6276489.5,3174.00,3192.52041,3451.80019,3293.00,502.95160,0.57104,316790.500000,6276489.500000
316799.5,6276489.5,3175.00,3245.37973,3319.82841,3059.00,502.98010,0.58608,316799.500000,6276489.500000
316808.5,6276489.5,3176.00,3247.88442,3500.97440,2034.00,503.00900,0.60054,316808.500000,6276489.500000
316817.5,6276489.5,3177.00,3044.48827,3277.96072,2977.00,503.03480,0.60781,316817.500000,6276489.500000
316826.5,6276489.5,3178.00,3287.92997,3508.27327,2920.00,503.05550,0.61461,316826.500000,6276489.500000
316835.5,6276489.5,3179.00,3315.82790,3427.44693,3164.00,503.07060,0.62392,316835.500000,6276489.500000
316844.5,6276489.5,3180.00,3173.98173,3715.91367,3553.00,503.07910,0.62614,316844.500000,6276489.500000
316853.5,6276489.5,3181.00,3268.82782,3566.20806,3359.00,503.07780,0.62602,316853.500000,6276489.500000
316862.5,6276489.5,3182.00,3415.94968,3809.18568,3418.00,503.07570,0.62687,316862.500000,6276489.500000
316871.5,6276489.5,3183.00,3387.20567,4143.28285,3459.00,503.08440,0.63058,316871.500000,6276489.500000
316880.5,6276489.5,3184.00,3335.44693,3886.04511,3913.00,503.10140,0.63841,316880.500000,6276489.500000
316889.5,6276489.5,3185.00,3369.24153,3911.04649,3906.00,503.06440,0.64718,316889.500000,6276489.500000
316898.5,6276489.5,3186.00,3449.30995,3944.04403,3902.00,503.02980,0.65711,316898.500000,6276489.500000
316907.5,6276489.5,3187.00,3540.88542,4345.69104,3756.00,503.00490,0.65634,316907.500000,6276489.500000
316916.5,6276489.5,3188.00,3549.77547,4305.75566,4359.00,502.98740,0.65571,316916.500000,6276489.500000
316925.5,6276489.5,3189.00,3526.43499,4240.88263,4674.00,502.97580,0.65512,316925.500000,6276489.500000
316934.5,6276489.5,3190.00,3383.03609,4338.86271,4451.00,502.97550,0.65440,316934.500000,6276489.500000
316943.5,6276489.5,3191.00,3821.62222,4596.02693,4818.00,502.97730,0.65409,316943.500000,6276489.500000
316952.5,6276489.5,3192.00,3611.14961,4313.14369,5071.00,502.97800,0.65305,316952.500000,6276489.500000
316961.5,6276489.5,3193.00,3174.36954,4286.13658,4691.00,502.97840,0.65160,316961.500000,6276489.500000
316970.5,6276489.5,3194.00,3362.94314,3939.11945,4657.00,502.98190,0.65089,316970.500000,6276489.500000
316979.5,6276489.5,3195.00,3537.93250,4052.77981,4594.00,502.99320,0.64904,316979.500000,6276489.500000
316988.5,6276489.5,3196.00,3425.81953,4048.65465,4460.00,503.00950,0.64878,316988.500000,6276489.500000
316997.5,6276489.5,3197.00,3604.65103,4277.66400,4191.00,503.03895,0.65645,316997.500000,6276489.500000
317006.5,6276489.5,3198.00,3601.56757,3996.83476,4613.00,503.07150,0.66418,317006.500000,6276489.500000
317015.5,6276489.5,3199.00,3503.68144,3964.89833,4562.00,503.09480,0.67163,317015.500000,6276489.500000
317024.5,6276489.5,3200.00,3650.29610,4042.58271,4358.00,503.11980,0.67293,317024.500000,6276489.500000
317033.5,6276489.5,3201.00,3592.68321,4110.23266,4795.00,503.14670,0.66934,317033.500000,6276489.500000
317042.5,6276489.5,3202.00,3680.86818,4050.52409,4892.00,503.17520,0.66616,317042.500000,6276489.500000
317051.5,6276489.5,3203.00,3326.73405,4261.92094,4780.00,503.20530,0.66932,317051.500000,6276489.500000
317060.5,6276489.5,3204.00,3698.71505,4380.35805,4763.00,503.23750,0.67987,317060.500000,6276489.500000
317069.5,6276489.5,3205.00,3790.23551,4376.40080,4903.00,503.27290,0.69004,317069.500000,6276489.500000
317078.5,6276489.5,3206.00,3510.55812,4364.88631,5140.00,503.31140,0.70029,317078.500000,6276489.500000
317087.5,6276489.5,3207.00,3800.84779,4415.15546,5697.00,503.35220,0.71583,317087.500000,6276489.500000
317096.5,6276489.5,3208.00,3555.37253,4533.59331,5549.00,503.39500,0.73168,317096.500000,6276489.500000
317105.5,6276489.5,3209.00,3796.26145,4580.77533,5642.00,503.43940,0.74401,317105.500000,6276489.500000
317114.5,6276489.5,3210.00,3629.36675,4523.45105,6673.00,503.48530,0.74345,317114.500000,6276489.500000
317123.5,6276489.5,3211.00,3311.47398,4490.85231,5313.00,503.55420,0.73913,317123.500000,6276489.500000
317132.5,6276489.5,3212.00,3768.04457,4433.78464,4755.00,503.62790,0.73526,317132.500000,6276489.500000
317141.5,6276489.5,3213.00,4051.92662,4456.78508,4630.00,503.67970,0.72804,317141.500000,6276489.500000
317150.5,6276489.5,3214.00,3713.96863,4674.57145,4996.00,503.73220,0.70913,317150.500000,6276489.500000
317159.5,6276489.5,3215.00,3904.64547,4570.18395,5091.00,503.78290,0.68971,317159.500000,6276489.500000
317168.5,6276489.5,3216.00,3862.41763,4301.11649,5970.00,503.82110,0.67501,317168.500000,6276489.500000
317177.5,6276489.5,3217.00,3586.42485,4526.43498,5644.00,503.85710,0.66414,317177.500000,6276489.500000
317186.5,6276489.5,3218.00,3693.40251,4074.01432,5252.00,503.89250,0.65301,317186.500000,6276489.500000
317195.5,6276489.5,3219.00,3390.55489,4004.73760,4951.00,503.92770,0.64252,317195.500000,6276489.500000
317204.5,6276489.5,3220.00,3276.90120,4023.72015,4677.00,503.96340,0.63557,317204.500000,6276489.500000
317213.5,6276489.5,3221.00,3315.24692,4143.89185,4629.00,504.00340,0.62966,317213.500000,6276489.500000
317222.5,6276489.5,3222.00,3357.17447,4041.23391,4395.00,504.05650,0.62532,317222.500000,6276489.500000
317231.5,6276489.5,3223.00,3598.90369,3653.04557,3733.00,504.11270,0.62146,317231.500000,6276489.500000
317240.5,6276489.5,3224.00,3631.23674,3790.93915,4345.00,504.16800,0.61732,317240.500000,6276489.500000
317249.5,6276489.5,3225.00,3347.24792,3614.51445,4186.00,504.24915,0.61410,317249.500000,6276489.500000
317258.5,6276489.5,3226.00,3298.95288,4011.49645,3796.00,504.33540,0.61129,317258.500000,6276489.500000
317267.5,6276489.5,3227.00,3269.87649,3722.43719,3775.00,504.40310,0.61055,317267.500000,6276489.500000
317276.5,6276489.5,3228.00,3194.18214,4025.81316,3708.00,504.47880,0.61044,317276.500000,6276489.500000
317285.5,6276489.5,3229.00,3302.17101,3844.32326,3661.00,504.56180,0.61043,317285.500000,6276489.500000
317294.5,6276489.5,3230.00,3092.93927,3841.89267,3644.00,504.65310,0.60740,317294.500000,6276489.500000
317303.5,6276489.5,3231.00,3136.49978,3646.85617,3670.00,504.75380,0.60396,317303.500000,6276489.500000
317312.5,6276489.5,3232.00,3213.63386,3717.10695,3800.00,504.86180,0.60033,317312.500000,6276489.500000
317321.5,6276489.5,3233.00,3328.38520,3750.90256,3389.00,504.97560,0.59726,317321.500000,6276489.500000
317330.5,6276489.5,3234.00,3166.21943,3657.99020,3705.00,505.09500,0.59581,317330.500000,6276489.500000
317339.5,6276489.5,3235.00,3295.29032,3368.08759,3533.00,505.22150,0.59341,317339.500000,6276489.500000
317348.5,6276489.5,3236.00,3056.17882,3445.12583,2885.00,505.35820,0.59012,317348.500000,6276489.500000
317357.5,6276489.5,3237.00,3212.82163,3370.13344,2781.00,505.50910,0.58557,317357.500000,6276489.500000
317366.5,6276489.5,3238.00,2869.61652,3210.44564,2849.00,505.67050,0.58071,317366.500000,6276489.500000
317375.5,6276489.5,3239.00,2872.35585,3296.93970,2649.00,505.92630,0.57558,317375.500000,6276489.500000
317384.5,6276489.5,3240.00,2996.35293,3190.12134,2324.00,506.19180,0.57318,317384.500000,6276489.500000
317393.5,6276489.5,3241.00,3011.72690,3143.77772,2198.00,506.37040,0.57241,317393.500000,6276489.500000
317402.5,6276489.5,3242.00,2745.92422,2959.01400,1863.00,506.52930,0.57020,317402.500000,6276489.500000
317411.5,6276489.5,3243.00,3069.52535,3046.59776,1880.00,506.68790,0.57477,317411.500000,6276489.500000
317420.5,6276489.5,3244.00,3095.92170,3135.31904,1909.00,506.84820,0.58433,317420.500000,6276489.500000
317429.5,6276489.5,3245.00,2933.38826,3107.05266,1894.00,507.00810,0.59314,317429.500000,6276489.500000
